,xyz_vaccine,seasonal_vaccine
5241,2.5849416019697355e-20,1.9470359062310356e-20
5242,1.0636906655310596e-17,7.882235657564184e-17
5243,1.7701719536067014e-20,1.491757533319693e-21
5244,2.102529598405607e-15,4.191545076726433e-16
5245,1.1662606398623537e-14,7.210540719784179e-14
5246,7.30518857003397e-18,1.8496232958836134e-17
5247,4.513139617414748e-16,5.303543710504377e-16
5248,1.80565821462715e-16,1.6633692994837842e-17
5249,1.7506483205581628e-17,9.9789296361593e-17
5250,1.0916100912086841e-20,2.6012799535241647e-21
5251,7.346013159674511e-16,1.3172295630652786e-15
5252,2.745313299260489e-21,1.3100434341695518e-21
5253,1.672107625322648e-17,5.015197605828313e-18
5254,7.422057798750799e-16,2.1401694949539005e-15
5255,9.168205805430247e-17,2.3649015587769734e-16
5256,1.4988356043609343e-18,1.0961808559222544e-17
5257,5.585286266999667e-14,1.8491752445156188e-13
5258,1.0591120830431163e-18,1.0601365917220422e-19
5259,3.052741572283679e-21,8.168231892453535e-22
5260,2.895912692032449e-14,1.0787134519740352e-13
5261,3.3129836445417977e-18,3.140031943503614e-17
5262,3.7628086944297443e-13,2.486411314334993e-13
5263,4.175120625273089e-21,5.000626564699529e-21
5264,2.6471148133148696e-16,1.1745883159562388e-15
5265,4.626216440835545e-21,3.3851777476559737e-20
5266,1.2082312225854288e-11,7.318472733620258e-12
5267,1.147247282897966e-14,6.982811878417084e-15
5268,2.918984840533491e-19,5.486937841644577e-19
5269,1.0924582055360193e-17,2.626641287482117e-17
5270,3.078536224561389e-12,2.750228155578626e-12
5271,8.95734176043012e-16,3.907642231482693e-15
5272,6.935928346501834e-15,6.073948349412229e-14
5273,2.7484300289877437e-14,6.895881864314502e-14
5274,4.315625566169138e-15,1.59950074434017e-14
5275,2.8625573699165124e-17,1.984001259846973e-17
5276,1.974981048966412e-15,4.290260626581265e-15
5277,1.8608286666638134e-21,1.2082973252149361e-21
5278,8.640369964661374e-22,2.8823691020431692e-21
5279,1.5155103771253728e-12,5.549028708565715e-12
5280,8.71776858957231e-15,1.5721922537012652e-14
5281,4.386695863893492e-15,5.257248809629762e-15
5282,1.8013012628269487e-12,2.0670535091958272e-12
5283,9.227283270093783e-17,6.509144500057113e-16
5284,1.5646901165682556e-15,9.237552440166655e-15
5285,6.581275061331357e-13,6.878800701698012e-13
5286,1.3321265593685992e-17,6.217552001045799e-17
5287,1.6085445430777845e-15,8.627619793501512e-15
5288,1.6429736446732907e-21,5.706734692392732e-22
5289,3.369492883946788e-19,1.398026876034056e-18
5290,4.943260240665275e-16,7.974660122209969e-16
5291,5.45595046156888e-19,3.9759458319803144e-18
5292,4.557048083068955e-15,1.2909660404213913e-14
5293,2.3225794659200395e-13,1.9706025626486377e-13
5294,4.105775418613216e-16,4.697973383639825e-16
5295,4.046442346772611e-19,1.1207106330723183e-18
5296,3.0713201483640795e-14,1.0767618562362302e-13
5297,3.437007049677442e-13,5.022737909416692e-13
5298,1.9065127873685532e-14,1.8058843200029684e-14
5299,2.7167369024191358e-16,8.890188275030537e-16
5300,7.03260513542643e-18,1.4768075376354074e-17
5301,2.771062552132759e-20,9.419101896342297e-20
5302,2.81990703965373e-15,2.093203813015473e-14
5303,1.8978834602555272e-14,2.1657178325884804e-14
5304,5.009679225881036e-16,3.667145660034783e-16
5305,3.719900367837758e-18,1.5702331196267369e-18
5306,4.344601459900167e-20,1.4846926876535416e-20
5307,7.036875151239878e-13,6.861760401408956e-13
5308,3.914643651809957e-15,8.213413274768609e-15
5309,5.803630331201321e-14,1.505206116907938e-13
5310,1.0924892441304684e-16,7.093006851187665e-16
5311,1.0001888459757636e-12,9.700609567234764e-13
5312,2.0074652398908908e-13,3.9129213136558406e-13
5313,5.316577799949489e-16,3.4700795743825596e-15
5314,3.0925104614847576e-20,9.617958753814467e-20
5315,5.108704120221878e-16,3.014044681798763e-15
5316,4.3768994399371377e-16,2.236907565862089e-15
5317,4.323687176474596e-15,6.2980440340248355e-15
5318,2.7218174478127426e-13,2.2577035047779539e-13
5319,1.2646209137059069e-15,1.0358299848143543e-15
5320,5.705700007451037e-17,4.8108452581562463e-17
5321,1.819730327493851e-15,5.562553781682349e-16
5322,4.23107746444338e-16,2.566001152883085e-15
5323,3.7389708641433664e-15,6.6740626715905445e-15
5324,3.8488762664541514e-11,2.9270207970395345e-11
5325,1.211560021697293e-16,1.0058519773806172e-16
5326,7.228246307173791e-17,8.0061899175636e-16
5327,8.661070636398463e-14,3.352448216323631e-13
5328,7.188654384282883e-16,3.78725605085185e-15
5329,1.4454876073699454e-16,4.246988518602594e-17
5330,4.260593357189149e-17,1.2956314640950837e-16
5331,4.910379854194842e-17,6.629279518652627e-17
5332,4.9347914887930896e-18,1.0828419238970021e-17
5333,3.1482344899794004e-16,1.1163753115162974e-15
5334,5.715755260252588e-21,4.2934553865313373e-20
5335,3.851776463560016e-15,9.415221925792418e-15
5336,2.268056632054774e-18,5.474614148720464e-18
5337,1.9710348310512243e-14,7.439445864413568e-14
5338,1.1113451421054446e-15,1.7682101652067787e-15
5339,1.4510757370200628e-15,8.284562730306998e-16
5340,9.99344553086196e-18,1.1861205626044682e-17
5341,2.817861210566843e-23,9.20671658822787e-23
5342,9.125473986525468e-18,1.8654508406670114e-17
5343,1.2894802920454754e-18,5.479188663641227e-18
5344,3.0186649357379414e-15,2.019606014714593e-14
5345,1.9660913967652625e-18,9.165893675533323e-18
5346,1.023030666106559e-14,2.6306770966362653e-14
5347,4.9011101301781143e-17,1.2341269792863174e-16
5348,1.1159325157224071e-13,1.4034173234565285e-13
5349,6.658485821674926e-13,1.8874083959875734e-13
5350,2.9706110192258898e-15,1.2308535020393692e-14
5351,2.8087374131091178e-15,3.848717595277879e-15
5352,1.605648461023563e-13,1.827584222504748e-13
5353,2.4152319429797665e-17,2.2994536774316057e-16
5354,5.050360442811177e-16,3.021966198521244e-15
5355,4.083690342227058e-15,2.5299255468912306e-15
5356,4.263295074744409e-26,3.420241508818507e-26
5357,1.5662022870646242e-15,6.447636493080567e-15
5358,6.873108686069726e-14,1.901259734869892e-14
5359,1.0185865604676426e-18,2.5118293809494296e-18
5360,2.0423428792648864e-15,6.144316964472223e-16
5361,3.6201751902994506e-14,2.386840075869993e-14
5362,2.117398320201609e-17,9.001991104075249e-17
5363,1.2040645256317996e-16,4.2647008961331053e-16
5364,3.8700023111092574e-17,1.5481734000201688e-16
5365,4.528387859304814e-17,1.0698396585723268e-16
5366,6.071401838148064e-20,1.161463141234395e-19
5367,3.282488644034502e-13,2.598927716668858e-13
5368,2.0028845888720618e-14,2.6431986699722182e-14
5369,6.056529848285739e-18,1.096365161383548e-17
5370,1.3997895233393299e-19,1.022156791644044e-18
5371,2.0644792116218162e-16,5.302192257531267e-16
5372,4.0303263935471965e-19,1.1341288278292538e-18
5373,1.0514275986555111e-18,2.1132859751806603e-18
5374,5.242290292339007e-17,2.684645832528759e-16
5375,1.2449807479235211e-15,5.282568517275544e-15
5376,4.425358419811348e-15,8.190211637869611e-15
5377,7.930935579483165e-15,3.6091727919837506e-14
5378,5.310508924601937e-18,5.6996513856858014e-18
5379,8.09396727698795e-16,1.1871266448227402e-15
5380,6.313507992924958e-17,2.085542815982826e-17
5381,1.0758349512017364e-16,1.7788089346589868e-16
5382,9.264992878738526e-14,1.6861517975544878e-13
5383,1.3320587614186822e-16,9.827457796923044e-16
5384,4.174642376679965e-17,9.100114827143808e-17
5385,1.9449873082396947e-13,2.7318592381405715e-13
5386,2.1509471964188316e-16,1.1350341888974293e-16
5387,1.5836010991519064e-11,3.9576123679876165e-11
5388,1.7241565611259857e-17,2.1996587567197456e-18
5389,4.653999806953375e-17,1.4571524193128647e-17
5390,6.772068205265138e-17,2.269404515790437e-16
5391,3.06430219760554e-19,2.604677641404682e-18
5392,9.458964840826335e-16,6.158092781151608e-15
5393,9.824573845867118e-14,3.27603827570511e-14
5394,1.3454998941546828e-20,2.7083775599892567e-20
5395,2.266433802322984e-16,1.507445079879825e-15
5396,5.589817540178618e-16,6.570836065402344e-16
5397,1.99602776609965e-18,1.6817422100613766e-17
5398,2.0870779187419897e-13,4.327318139827503e-13
5399,5.59313748042702e-20,2.6559853628671735e-20
5400,9.78612236507893e-18,3.5259392017193396e-17
5401,2.4650459073284035e-15,1.040294636248307e-15
5402,3.2271919043676176e-16,6.019477680902985e-16
5403,9.311393648968729e-15,2.681253810398422e-14
5404,2.1577236339354706e-12,9.110367388692875e-13
5405,2.550526710036332e-24,1.2896042472472537e-24
5406,1.0774707132317961e-14,5.850869587482379e-15
5407,9.21095901568813e-17,3.889580077295118e-17
5408,8.344736749181785e-17,1.1879682319566757e-16
5409,1.2235207098710746e-23,3.128054131002503e-24
5410,1.7817279889477997e-14,4.311408133823634e-14
5411,1.0503599174844428e-18,1.6139613647754396e-18
5412,2.607697845669455e-14,1.8663498641180077e-14
5413,7.784141540616302e-23,1.6472070085988772e-22
5414,7.239680759833269e-17,2.2581430081478926e-16
5415,3.5143567211320454e-14,9.89090437134966e-14
5416,8.699959552166625e-16,2.251222456573732e-15
5417,3.615319375297751e-17,8.354724751773205e-17
5418,1.4041681575558128e-16,2.1472995104702426e-16
5419,3.619101077746946e-19,7.508953596974847e-19
5420,3.2989500145419354e-19,2.28602698524478e-18
5421,1.530518237419353e-15,6.813395456581342e-16
5422,5.803354302634273e-14,1.8995772351263054e-13
5423,2.013857767071029e-15,4.065426636931523e-15
5424,7.210702965267079e-16,1.6460800362480545e-16
5425,3.9172510963975355e-14,7.956562976127205e-14
5426,1.299281198811015e-15,5.608579296941581e-15
5427,6.546373258517533e-16,2.4643664067870383e-15
5428,2.406388607880773e-14,9.2845561760341e-15
5429,2.957505542740916e-14,1.5126508685663518e-14
5430,6.1426647721297314e-15,2.2850906605023844e-14
5431,5.168816663653438e-20,6.451801427660015e-20
5432,5.498053166611713e-17,1.20835528309933e-16
5433,3.1442765528069267e-19,4.359231533307546e-20
5434,2.773283800364036e-18,1.469384406528446e-17
5435,1.2176088733108658e-25,1.0376635654814299e-25
5436,3.345638594124487e-14,5.073305446098773e-14
5437,1.048273826347422e-15,1.88885460302567e-15
5438,4.211465049309887e-18,3.605522577282518e-18
5439,2.194250841742622e-19,3.460918193623711e-19
5440,2.6093896570372204e-21,9.694540610611578e-21
5441,1.1337514453943605e-23,4.665292026965007e-24
5442,2.63994962328359e-14,6.15783135455822e-14
5443,1.5147651435379482e-21,7.069763164809428e-21
5444,2.240828053276503e-16,9.517404840755062e-16
5445,9.130989581800725e-15,5.147823189938875e-14
5446,7.964711793046463e-17,1.2516321816809435e-16
5447,2.718801923387067e-13,1.2076738887715978e-13
5448,8.289712937671917e-15,5.451100082825069e-15
5449,2.497399768580589e-16,1.884343771164608e-16
5450,2.201442486629349e-13,1.5084634698968094e-12
5451,8.833189533894687e-20,1.601932345812025e-20
5452,2.1032167205202983e-16,1.599264276157127e-16
5453,2.4510552634395477e-18,8.962073204137894e-18
5454,2.7234532888827167e-21,1.032820745711928e-20
5455,3.9735354139787673e-14,1.061913496954517e-13
5456,5.946345019214831e-17,4.6812108106614474e-17
5457,4.0855438938437916e-14,7.856950564058316e-14
5458,7.813260890265284e-16,8.720615322635528e-16
5459,1.5291718419147287e-13,4.749714977385749e-13
5460,2.5260891026600138e-17,1.252999747069393e-17
5461,1.2190628776654251e-17,1.0385127440385444e-16
5462,3.645582944138703e-14,2.8668020186530934e-14
5463,1.2128894123313721e-17,1.1235242853471696e-17
5464,2.423268592549679e-18,8.58818496596842e-18
5465,1.8675401029733743e-18,5.659418664116123e-18
5466,3.413968573329407e-16,9.561474404808634e-16
5467,4.577320549301629e-16,2.1990657709259496e-16
5468,1.1028216196984152e-16,3.4089447387809897e-16
5469,7.35833929467969e-23,6.947547342068945e-23
5470,5.052416977524938e-16,1.1926449558203569e-15
5471,1.5387384960513371e-12,7.259514736884719e-13
5472,4.61805056104912e-16,1.5766627206971524e-16
5473,1.6640252840908958e-14,5.212082433760976e-15
5474,2.3500961467066242e-14,5.367127857392001e-14
5475,6.536332519950248e-19,2.5511433168059965e-18
5476,1.7612417702403927e-12,5.414224202716178e-13
5477,6.761446323303971e-13,1.6950616498791797e-12
5478,4.1222919001519215e-19,1.0038498970332369e-18
5479,5.794799705624139e-17,5.72329421912886e-17
5480,1.3832914282004112e-14,3.0647945494214994e-14
5481,3.7054228178527875e-17,1.0259000319049782e-16
5482,9.659102843992613e-15,5.085047086192579e-14
5483,8.03760838792358e-17,1.2454559647265801e-16
5484,7.127830047095678e-16,4.094109648939472e-15
5485,1.4057821494084815e-19,8.242389338301918e-19
5486,1.2167967989506133e-20,1.0254610784270173e-20
5487,2.2132108124816878e-17,1.197541178958918e-16
5488,2.1777542418854398e-20,6.239768339982306e-20
5489,3.1476482518789912e-18,7.829388411928944e-18
5490,6.679703800699188e-14,3.261659011929662e-13
5491,4.222156904427222e-25,5.8560932570009e-25
5492,6.575182596579532e-14,2.691517472493701e-13
5493,2.0416014647814251e-16,5.933657368625259e-17
5494,1.7225584279387292e-19,3.417514584459832e-19
5495,2.5614693148402155e-13,6.412222618289969e-13
5496,7.178644998980167e-15,2.7953847716572846e-14
5497,3.412091807324558e-20,1.300420260409303e-20
5498,1.1662484601594488e-19,3.559015268824953e-19
5499,2.0845404295299852e-16,8.822991514866324e-16
5500,3.163282372986662e-19,2.090303773322593e-19
5501,5.398880392391323e-18,1.9379512473782357e-17
5502,8.89239839214286e-14,4.484811057293841e-13
5503,7.386988055393942e-14,4.990139674965475e-14
5504,7.262850521484503e-17,1.0451562133385229e-16
5505,1.811390121117047e-13,3.828317320721175e-13
5506,8.164925273782142e-15,4.006760409908988e-15
5507,2.195414228486038e-14,1.1227485758184252e-14
5508,1.2605141996833711e-17,9.361656296657406e-18
5509,3.4098294553182795e-21,2.216562452984429e-21
5510,4.24337301426442e-19,1.7387265617341906e-18
5511,2.2034749237341363e-20,3.4721183454073394e-20
5512,3.2456262502511723e-17,1.1920172257416402e-16
5513,6.372110974166878e-24,4.195287834256442e-24
5514,5.876916362876008e-16,2.2392878710004387e-16
5515,2.873706320127038e-20,7.223866446476468e-20
5516,6.670518397033134e-17,4.2157501958370893e-16
5517,1.6101234075646104e-14,1.927718439989004e-14
5518,2.3256438339664886e-14,2.4937810106727244e-14
5519,8.446461167046103e-14,4.071825980683373e-14
5520,6.1072660032338874e-15,8.5577434771499e-15
5521,2.175101551744956e-17,3.347617612366708e-17
5522,2.342191977306451e-18,8.240863050312529e-18
5523,7.429414696651392e-14,1.7278647749835313e-13
5524,4.60920384607921e-21,1.9889169756010015e-20
5525,1.2120972426124648e-16,2.1786981495939865e-16
5526,4.732768180952e-13,1.6022518145261153e-12
5527,5.490923740223702e-17,1.4639652581432754e-16
5528,2.4868983202310645e-17,6.134328707935817e-17
5529,1.2273787269229332e-20,3.634513388385387e-20
5530,6.935643856464284e-15,3.3204132043138626e-14
5531,2.0480112088933866e-18,2.9350824827475265e-18
5532,1.0497566097772176e-16,1.9066763097408745e-16
5533,1.1945857249824733e-16,5.239388352755019e-16
5534,3.453949230505316e-16,2.2526249776206115e-16
5535,1.6662424469286013e-18,5.225485162658606e-18
5536,4.460120321887324e-16,7.647073809813791e-16
5537,4.761838758403035e-16,1.8679885874867385e-15
5538,1.067473995006221e-12,1.535748679547036e-12
5539,1.94344743964651e-14,1.225958891601811e-13
5540,7.663029661700211e-18,7.393772317580766e-17
5541,2.3212810676385318e-14,3.181915071208856e-14
5542,2.1238132030417063e-17,2.1466481920668075e-17
5543,1.6606411401010802e-15,1.3700144217965561e-15
5544,7.39964668563872e-17,2.4652776673218757e-16
5545,3.7216992356077885e-16,2.715104446515443e-15
5546,5.591638092571076e-16,8.015348304081636e-16
5547,9.56940848337267e-19,1.1811517758670017e-18
5548,1.7403072336048157e-15,3.7594275219577525e-15
5549,1.9782120388561524e-12,9.096479821888077e-13
5550,4.2811747996303173e-13,1.9717716104621253e-13
5551,2.546074493073812e-13,9.418295761431114e-14
5552,8.574448356627039e-18,8.408490085641439e-17
5553,7.983001202971561e-19,4.533585847700607e-18
5554,4.7277075802996986e-12,4.247136997119672e-12
5555,3.48071396833401e-13,2.4683049379445556e-13
5556,5.1855618915047045e-16,1.3918105710682669e-15
5557,6.961636133044376e-19,2.6519425018601546e-18
5558,2.1969853027802362e-16,6.779866759754211e-16
5559,1.2056510622537358e-17,8.357706594929272e-18
5560,1.5883378090997842e-19,4.1947492502827892e-19
5561,4.4577730598485024e-14,1.3826133635389643e-13
5562,9.614480275831702e-15,1.0419239411996886e-14
5563,1.2829390347884057e-18,6.02338927701409e-18
5564,2.978611911986259e-14,3.040042878898506e-14
5565,2.7390673866205237e-13,8.65908244747205e-14
5566,2.509903018137081e-17,7.95576300011804e-18
5567,1.8724381263134589e-19,5.663924396483457e-19
5568,1.2616572658663766e-17,2.513524994708209e-17
5569,2.293226817615588e-19,1.257266824478645e-18
5570,9.553912783511094e-16,4.499576143834741e-16
5571,3.304124320309787e-20,9.040879716532657e-20
5572,4.750070110726284e-16,5.194115505080957e-15
5573,1.1290725576600548e-16,3.8201170212444877e-16
5574,6.529032556481737e-14,1.6286325959156874e-13
5575,1.0984061378116151e-13,3.961486907452895e-13
5576,9.154849151299742e-24,7.900319574431508e-23
5577,2.706700060796481e-19,7.496655446057571e-19
5578,3.0048878696652528e-21,8.071538091960622e-21
5579,4.067509925945158e-16,1.2094737634056967e-15
5580,1.2662720006350176e-14,1.3263704686817785e-14
5581,3.8200988729993374e-19,8.1456515668271245e-19
5582,3.212838676340882e-18,3.4102934711604444e-17
5583,1.834252391035231e-18,9.502495430565435e-18
5584,6.387889827304181e-16,3.951943067894194e-16
5585,1.4299128239687385e-21,1.9252351651850643e-21
5586,2.0355030655042017e-20,1.3122286926441086e-19
5587,1.5268072288703756e-16,1.5194623412824626e-15
5588,2.1680294163758265e-16,8.303379978799009e-16
5589,6.0491696913390785e-15,5.43793340499479e-15
5590,7.994879028103831e-19,1.3467389666890997e-18
5591,9.442256446266646e-13,1.1951685315181731e-12
5592,2.3955744850350042e-17,4.882172270298476e-17
5593,3.2642993440662446e-18,3.3090586230474735e-17
5594,8.824578403775605e-16,1.1281697079396052e-15
5595,9.185502569757227e-16,3.033670871703232e-15
5596,3.3981296006852756e-16,2.5602403753828162e-16
5597,1.5174836968748535e-12,2.8350271655509125e-13
5598,3.1351928831394214e-16,1.6167530266815573e-15
5599,2.20618382374735e-16,1.2737528869746698e-15
5600,1.2094752142330654e-17,3.78043101614115e-17
5601,2.3522491068488424e-14,4.738075967822105e-14
5602,9.54581132840632e-13,3.2284155523056215e-13
5603,1.182882185183027e-12,2.3041074720113703e-12
5604,5.275966960558167e-17,9.128667516510326e-17
5605,2.9441020418494234e-17,8.715396903804611e-17
5606,1.5931307992952205e-19,6.879777293202703e-19
5607,2.1950858924283804e-18,2.6479021113375195e-18
5608,1.1363445838066267e-19,8.002631435303233e-20
5609,2.254298185866001e-15,4.944118189197402e-15
5610,9.280076997883305e-13,6.376529106629485e-13
5611,2.858814133147716e-16,1.6438363035356623e-15
5612,1.8424870776022386e-16,7.882155210054616e-16
5613,4.4636730108052336e-13,7.930166012440365e-13
5614,2.1124117313510043e-17,9.456305917463054e-17
5615,1.603723780241377e-13,5.143197431141303e-14
5616,1.2295492491463002e-16,9.004478387338345e-16
5617,5.2978904142374797e-14,2.0202837317410186e-13
5618,1.0639982815295952e-14,2.9873601174378673e-14
5619,7.049408561750463e-14,1.2683707824825597e-13
5620,9.321285026407503e-17,1.4048214874872754e-16
5621,2.6653779418274956e-16,4.519318705667668e-16
5622,9.842854597551276e-16,2.7576774706023146e-15
5623,1.491675153994912e-14,1.6931111619608692e-14
5624,1.4530522293770315e-14,7.955486363288998e-15
5625,1.5729247857114853e-17,2.131249353294929e-17
5626,1.8116411348567386e-18,7.436980718629157e-18
5627,4.971944845823543e-18,3.0186688389469583e-17
5628,1.495695471627683e-16,9.499403594671196e-17
5629,1.3459099454360504e-15,2.897521882647742e-15
5630,5.092019376743995e-15,4.613945525092856e-15
5631,2.2039735228808247e-17,1.0244573199159893e-16
5632,4.134545984249362e-21,6.114560828404668e-21
5633,4.7342696863284256e-14,1.9715905559279267e-14
5634,1.067810101996158e-14,1.5779236777459112e-14
5635,2.8594769575963194e-14,4.705358211552038e-14
5636,2.4725473669342213e-17,7.321205846857552e-17
5637,3.7404460361699876e-16,1.2682451657732065e-15
5638,2.96079784617571e-16,1.2422586067418146e-16
5639,2.8156713851152636e-18,1.0959993389231541e-17
5640,2.326730636027236e-22,3.4564869819687473e-22
5641,9.393418315074957e-21,1.5174195288116574e-20
5642,9.822012356152599e-14,2.77196241315222e-14
5643,4.701568443632286e-13,6.436249000670489e-13
5644,3.5881209188501773e-19,2.631420210660632e-18
5645,6.305311689801134e-15,8.554098365022142e-15
5646,7.04694421422815e-15,7.37723785839767e-15
5647,4.567132747249259e-13,2.2090599039195781e-13
5648,2.0778826159300194e-15,6.3661982483398386e-15
5649,9.227856268234902e-19,2.9136017659040294e-18
5650,1.6288214246366004e-15,1.8561853262777357e-15
5651,4.1856720686418864e-16,3.060031690446127e-16
5652,1.9481671697040825e-13,3.947113213837437e-13
5653,2.391237501622516e-15,7.030090861133828e-15
5654,2.6148741580466133e-17,7.820960023140402e-17
5655,9.347253905655985e-18,1.6747427080828246e-17
5656,5.92406279488963e-14,2.4466486640352006e-14
5657,1.0413079224567926e-17,2.532647345783097e-18
5658,4.44285484984208e-20,1.654747608063621e-19
5659,3.777351635112629e-13,1.3564574505228872e-12
5660,1.9148342963204413e-17,7.585128933830472e-18
5661,3.1861115209776624e-16,2.563534125526524e-16
5662,1.3555289419234051e-15,3.857939736208195e-15
5663,5.51504205441135e-18,3.143200509567947e-17
5664,2.9207744882241035e-16,8.500447634508268e-16
5665,1.0058377865480997e-22,5.115468221174351e-22
5666,1.3093585552128534e-14,2.272196090542084e-14
5667,2.022583436073793e-16,1.449384733361762e-16
5668,6.830971939430784e-16,2.295179687086044e-15
5669,1.1420592787018518e-13,1.0412414081699644e-13
5670,1.842250336103779e-14,3.879163986236473e-14
5671,1.1055306678919705e-15,2.137254469222031e-15
5672,4.73619024685052e-13,8.432814433712979e-13
5673,6.573752394593955e-15,1.2302647038728877e-14
5674,1.8805979207833893e-14,6.633004359038574e-14
5675,1.6171923381015565e-21,7.039891453774312e-21
5676,1.262324911140163e-18,4.6762454010678006e-18
5677,9.739665865664557e-19,7.548503556863684e-18
5678,1.6469890914265293e-14,3.2795819531750594e-15
5679,1.201015609363368e-23,6.514531990743058e-23
5680,3.373755160596124e-20,3.775487981093028e-20
5681,1.3308006221860576e-20,2.1695118091610833e-20
5682,1.6878971799451493e-15,6.212116012769782e-15
5683,8.325952856399639e-13,1.9727551293089986e-13
5684,2.0435583761816934e-13,3.861277198991462e-14
5685,5.9932203699411e-14,5.1086376151153413e-14
5686,7.604451163114732e-16,2.9458329669686505e-16
5687,5.661143595050869e-15,2.3573185361252135e-14
5688,1.1326079198114799e-15,5.276094699341829e-15
5689,8.637596972210465e-18,4.2502500343616193e-17
5690,2.6787897985051098e-17,5.094918155078997e-17
5691,5.115935789438613e-16,1.65941929910289e-15
5692,2.837902007429753e-15,1.641983153101829e-15
5693,1.0362899264164883e-18,7.141580537261067e-19
5694,5.325915014136884e-15,9.10625189425334e-15
5695,2.3703123852739048e-15,4.138519885477874e-15
5696,1.7103552941793385e-18,1.282705873773571e-17
5697,5.490246645892933e-14,6.275602696569687e-14
5698,3.28421194583571e-19,2.37579223799106e-19
5699,9.200315364865494e-21,2.9919774341427534e-20
5700,4.249418157598724e-18,2.2448732592271658e-17
5701,4.872403226460834e-14,2.881772823385912e-14
5702,2.85337428723792e-15,4.7175177792378016e-15
5703,4.322578165815759e-15,2.2127934459998418e-14
5704,3.8139179387910194e-14,1.4297070073756125e-14
5705,1.9609346913175007e-13,3.299543248820505e-14
5706,1.019587563488129e-16,4.2358516858651753e-16
5707,5.374921619100701e-19,3.976584000633568e-18
5708,3.9676282547906625e-19,1.2553631175621487e-18
5709,2.708757477425391e-21,1.9694231210776088e-20
5710,1.7842422856719363e-14,2.4393740728691675e-14
5711,6.504484010603979e-17,2.394550809228326e-16
5712,9.974432108709285e-17,4.1337575036959987e-16
5713,4.4865644127597905e-15,8.491743509740028e-15
5714,7.87099581983169e-21,2.500822898199303e-20
5715,2.271765081078507e-13,4.365029681910242e-13
5716,2.470686450553698e-13,3.586738765934869e-13
5717,1.143373503322036e-16,1.2779987708352626e-16
5718,1.7370764948185843e-15,6.655581737292729e-16
5719,7.268703526932678e-14,9.18675626125764e-14
5720,1.860277377977867e-14,5.236850833248448e-14
5721,2.5936402013590326e-15,1.1225142755248229e-14
5722,1.8317849939261413e-16,9.159293081774056e-17
5723,1.2363951887902421e-14,6.517835623753566e-14
5724,1.7320658205312352e-24,2.050877635083027e-24
5725,1.039291010449011e-15,3.020958536289024e-15
5726,6.763508152501061e-22,2.298689460728985e-22
5727,1.391876845144238e-23,2.0810056680283716e-23
5728,5.751412417854779e-13,3.342246671850971e-13
5729,9.957732687687749e-20,5.783282086496826e-19
5730,3.798626685272237e-14,6.632498186769125e-14
5731,5.35562947467235e-13,2.8748877054391096e-13
5732,4.722507577910163e-20,9.483137836029032e-20
5733,5.2407089729147575e-15,1.2709584260908428e-14
5734,6.572676931617355e-18,1.6687564321956547e-17
5735,1.8455588669120373e-13,2.2565408111031127e-13
5736,1.6082907530047162e-15,5.394953709169408e-16
5737,3.7591086823014405e-14,4.649772941288209e-14
5738,1.803117573936969e-11,2.065592929444573e-11
5739,1.578628205313722e-20,1.761171412613982e-19
5740,1.2334158649254336e-20,8.062631103408108e-20
5741,1.1505116850088103e-14,9.615982971153094e-16
5742,1.0427338832168454e-18,8.70531382908414e-19
5743,4.534453945269012e-18,6.352600684925213e-18
5744,2.0787470873879779e-13,1.2033727967730706e-12
5745,4.694368320513824e-17,6.505663500168039e-17
5746,8.542957447022552e-14,2.0111853017158068e-13
5747,3.391583597265701e-21,4.328894367672111e-21
5748,3.8442199673053386e-21,3.4076345269253966e-20
5749,1.2549361915237284e-16,4.4275094878782556e-16
5750,6.890669975977044e-16,2.440192962898436e-16
5751,1.0295248446851292e-24,7.093884508821882e-25
5752,2.1895433594359289e-16,8.668514394635855e-16
5753,4.917976985115218e-15,3.9122952401847135e-15
5754,4.293094795615547e-17,6.925517932587563e-17
5755,1.655437703926943e-22,2.951844705571958e-22
5756,1.677384598894582e-13,4.278664013708193e-13
5757,1.9358345481967663e-13,1.1734285729259534e-13
5758,2.4989740016167717e-15,1.399108143715752e-14
5759,2.4910961408497e-19,1.0323024509556241e-18
5760,9.936689255590971e-18,1.800984005131118e-17
5761,1.3109259402730077e-15,1.999653078092088e-15
5762,1.1354066825096487e-17,1.95774039610412e-18
5763,3.2527028165249286e-19,2.0478065037453328e-19
5764,1.579729962978633e-14,2.3377832042232873e-14
5765,2.3264386009185748e-14,1.4293272918159935e-13
5766,3.2544692223013113e-17,9.533390181772467e-17
5767,2.6477422455069986e-20,1.7185074989204757e-20
5768,5.872688306929387e-12,8.914104961005158e-12
5769,8.681067248282933e-15,5.271716975201804e-14
5770,2.6192465222064747e-14,1.0696596686383477e-13
5771,1.0870429205426467e-14,3.732584679767392e-14
5772,2.6375011902151188e-14,4.717734334104911e-14
5773,7.825146093187622e-18,1.2091811157938007e-16
5774,1.455653094506333e-14,5.927961239525322e-14
5775,8.058174281654474e-16,8.750933767749189e-16
5776,5.437010967683933e-14,2.8312685882396894e-14
5777,6.945073193351404e-15,9.381582745447746e-15
5778,1.1876586852501905e-14,5.4685441113614615e-15
5779,7.731625999866414e-16,7.11543614295217e-16
5780,6.707618411997405e-14,2.4547028222625283e-13
